ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,CarrierFrequencyHz
178202276,158219897055,18,0.0,-1284265647780102912,0.0,10.137636184692383,61398.640625,0.0,0,25,0.0,7215,275405909809152,18,30.799999237060547,18633.740234375,0.15023136138916016,0,0.0,0.0,1.57542003E9,,,,0,20.600000381469727,6,-1.2999999523162842,1.57542003E9
178202276,158219897055,18,0.0,-1284265647780102912,0.0,10.137636184692383,61398.640625,0.0,0,8,0.0,7215,275405913050131,22,27.5,17909.076171875,0.1975308656692505,0,0.0,0.0,1.57542003E9,,,,0,17.200000762939453,6,-1.2999999523162842,1.57542003E9
178202276,158219897055,18,0.0,-1284265647780102912,0.0,10.137636184692383,61398.640625,0.0,0,10,0.0,815,275391876168416,27,25.200000762939453,18614.896484375,0.24507398903369904,0,0.0,0.0,1.56109798E9,,,,0,22.899999618530273,5,-1.2999999523162842,1.56109798E9
178202276,158219897055,18,0.0,-1284265647780102912,0.0,10.137636184692383,61398.640625,0.0,0,3,0.0,7215,275405919964440,27,25.0,18194.19140625,0.25,0,0.0,0.0,1.57542003E9,,,,0,16.799999237060547,6,-1.2999999523162842,1.57542003E9
178202276,158219897055,18,0.0,-1284265647780102912,0.0,10.137636184692383,61398.640625,0.0,0,2,0.0,7215,275405912972471,29,24.399999618530273,18596.09375,0.2657030522823334,0,0.0,0.0,1.57542003E9,,,,0,21.100000381469727,6,-1.2999999523162842,1.57542003E9
178203120,159219958455,18,0.0,-1284265647780041472,0.0,10.137636184692383,61399.0,0.0,0,12,0.0,47,275406925887975,18,31.100000381469727,18635.46484375,0.14679761230945587,0,0.0,0.0,1.57542003E9,,,,0,26.299999237060547,1,-1.2999999523162842,1.57542003E9
178203120,159219958455,18,0.0,-1284265647780041472,0.0,10.137636184692383,61399.0,0.0,0,15,0.0,47,275406931684295,27,24.899999618530273,18103.23046875,0.252518892288208,0,0.0,0.0,1.57542003E9,,,,0,18.600000381469727,1,-1.2999999523162842,1.57542003E9
178203120,159219958455,18,0.0,-1284265647780041472,0.0,10.137636184692383,61399.0,0.0,0,25,0.0,47,275406921602830,32,23.200000762939453,18394.3515625,0.3018958866596222,0,0.0,0.0,1.57542003E9,,,,0,20.299999237060547,1,-1.2999999523162842,1.57542003E9
178203120,159219958455,18,0.0,-1284265647780041472,0.0,10.137636184692383,61399.0,0.0,0,24,0.0,47,275406920329687,30,23.899999618530273,18051.8203125,0.2799473702907562,0,0.0,0.0,1.57542003E9,,,,0,18.200000762939453,1,-1.2999999523162842,1.57542003E9
178203120,159219958455,18,0.0,-1284265647780041472,0.0,10.137636184692383,61399.0,0.0,0,5,0.0,47,275406923366994,46,19.399999618530273,18814.115234375,0.48225313425064087,0,0.0,0.0,1.57542003E9,,,,0,14.300000190734863,1,-1.2999999523162842,1.57542003E9
178203121,159219958455,18,0.0,-1284265647780041472,0.0,10.137636184692383,61399.0,0.0,0,7,0.0,815,275392873969952,16,32.20000076293945,18602.8828125,0.13516435027122498,0,0.0,0.0,1.56109798E9,,,,0,28.399999618530273,5,-1.2999999523162842,1.56109798E9
178203121,159219958455,18,0.0,-1284265647780041472,0.0,10.137636184692383,61399.0,0.0,0,25,0.0,7215,275406909808406,18,30.799999237060547,18634.89453125,0.15023136138916016,0,0.0,0.0,1.57542003E9,,,,0,23.399999618530273,6,-1.2999999523162842,1.57542003E9
178203121,159219958455,18,0.0,-1284265647780041472,0.0,10.137636184692383,61399.0,0.0,0,8,0.0,7215,275406913051838,22,27.5,17909.525390625,0.1975308656692505,0,0.0,0.0,1.57542003E9,,,,0,16.399999618530273,6,-1.2999999523162842,1.57542003E9
178203121,159219958455,18,0.0,-1284265647780041472,0.0,10.137636184692383,61399.0,0.0,0,10,0.0,815,275392876167725,26,25.5,18615.17578125,0.23795360326766968,0,0.0,0.0,1.56109798E9,,,,0,22.299999237060547,5,-1.2999999523162842,1.56109798E9
178203121,159219958455,18,0.0,-1284265647780041472,0.0,10.137636184692383,61399.0,0.0,0,3,0.0,7215,275406919965108,27,25.0,18194.814453125,0.25,0,0.0,0.0,1.57542003E9,,,,0,17.5,6,-1.2999999523162842,1.57542003E9
178203121,159219958455,18,0.0,-1284265647780041472,0.0,10.137636184692383,61399.0,0.0,0,2,0.0,7215,275406912971830,28,24.700000762939453,18595.87109375,0.25767216086387634,0,0.0,0.0,1.57542003E9,,,,0,20.399999618530273,6,-1.2999999523162842,1.57542003E9
178203153,159219958455,18,0.0,-1284265647780041472,0.0,10.137636184692383,61399.0,0.0,0,12,0.0,47,275406925887975,18,31.100000381469727,18635.46484375,0.14679761230945587,0,0.0,0.0,1.57542003E9,,,,0,26.299999237060547,1,-1.2999999523162842,1.57542003E9
178203153,159219958455,18,0.0,-1284265647780041472,0.0,10.137636184692383,61399.0,0.0,0,15,0.0,47,275406931684295,27,24.899999618530273,18103.23046875,0.252518892288208,0,0.0,0.0,1.57542003E9,,,,0,18.600000381469727,1,-1.2999999523162842,1.57542003E9
178203153,159219958455,18,0.0,-1284265647780041472,0.0,10.137636184692383,61399.0,0.0,0,25,0.0,47,275406921602830,32,23.200000762939453,18394.3515625,0.3018958866596222,0,0.0,0.0,1.57542003E9,,,,0,20.299999237060547,1,-1.2999999523162842,1.57542003E9
178203153,159219958455,18,0.0,-1284265647780041472,0.0,10.137636184692383,61399.0,0.0,0,24,0.0,47,275406920329687,30,23.799999237060547,18051.8203125,0.28293347358703613,0,0.0,0.0,1.57542003E9,,,,0,18.200000762939453,1,-1.2999999523162842,1.57542003E9
178203153,159219958455,18,0.0,-1284265647780041472,0.0,10.137636184692383,61399.0,0.0,0,5,0.0,47,275406923366994,47,19.299999237060547,18814.115234375,0.4890214502811432,0,0.0,0.0,1.57542003E9,,,,0,14.300000190734863,1,-1.2999999523162842,1.57542003E9
178203154,159219958455,18,0.0,-1284265647780041472,0.0,10.137636184692383,61399.0,0.0,0,7,0.0,815,275392873969952,16,32.20000076293945,18602.8828125,0.13516435027122498,0,0.0,0.0,1.56109798E9,,,,0,28.399999618530273,5,-1.2999999523162842,1.56109798E9
178203154,159219958455,18,0.0,-1284265647780041472,0.0,10.137636184692383,61399.0,0.0,0,25,0.0,7215,275406909808406,18,30.700000762939453,18634.89453125,0.15140274167060852,0,0.0,0.0,1.57542003E9,,,,0,23.399999618530273,6,-1.2999999523162842,1.57542003E9
178203154,159219958455,18,0.0,-1284265647780041472,0.0,10.137636184692383,61399.0,0.0,0,8,0.0,7215,275406913051838,23,27.399999618530273,17909.525390625,0.19929847121238708,0,0.0,0.0,1.57542003E9,,,,0,16.399999618530273,6,-1.2999999523162842,1.57542003E9
178203154,159219958455,18,0.0,-1284265647780041472,0.0,10.137636184692383,61399.0,0.0,0,10,0.0,815,275392876167725,26,25.5,18615.17578125,0.23795360326766968,0,0.0,0.0,1.56109798E9,,,,0,22.299999237060547,5,-1.2999999523162842,1.56109798E9
178203154,159219958455,18,0.0,-1284265647780041472,0.0,10.137636184692383,61399.0,0.0,0,3,0.0,7215,275406919965108,27,25.0,18194.814453125,0.25,0,0.0,0.0,1.57542003E9,,,,0,17.5,6,-1.2999999523162842,1.57542003E9
178203154,159219958455,18,0.0,-1284265647780041472,0.0,10.137636184692383,61399.0,0.0,0,2,0.0,7215,275406912971830,28,24.700000762939453,18595.87109375,0.25767216086387634,0,0.0,0.0,1.57542003E9,,,,0,20.399999618530273,6,-1.2999999523162842,1.57542003E9
178204130,160220019855,18,0.0,-1284265647779980032,0.0,10.137636184692383,61400.30859375,0.0,0,12,0.0,47,275407925887206,18,31.100000381469727,18636.208984375,0.14679761230945587,0,0.0,0.0,1.57542003E9,,,,0,25.5,1,-1.2999999523162842,1.57542003E9
178204130,160220019855,18,0.0,-1284265647779980032,0.0,10.137636184692383,61400.30859375,0.0,0,15,0.0,47,275407931685320,27,24.899999618530273,18104.580078125,0.252518892288208,0,0.0,0.0,1.57542003E9,,,,0,21.5,1,-1.2999999523162842,1.57542003E9
178204131,160220019855,18,0.0,-1284265647779980032,0.0,10.137636184692383,61400.30859375,0.0,0,25,0.0,47,275407921602868,31,23.299999237060547,18394.5703125,0.2986055314540863,0,0.0,0.0,1.57542003E9,,,,0,19.600000381469727,1,-1.2999999523162842,1.57542003E9
178204131,160220019855,18,0.0,-1284265647779980032,0.0,10.137636184692383,61400.30859375,0.0,0,24,0.0,47,275407920330871,30,23.799999237060547,18051.173828125,0.28293347358703613,0,0.0,0.0,1.57542003E9,,,,0,17.299999237060547,1,-1.2999999523162842,1.57542003E9
178204131,160220019855,18,0.0,-1284265647779980032,0.0,10.137636184692383,61400.30859375,0.0,0,5,0.0,47,275407923365584,47,19.299999237060547,18815.392578125,0.4890214502811432,0,0.0,0.0,1.57542003E9,,,,0,17.5,1,-1.2999999523162842,1.57542003E9
178204131,160220019855,18,0.0,-1284265647779980032,0.0,10.137636184692383,61400.30859375,0.0,0,7,0.0,815,275393873969294,16,32.29999923706055,18602.904296875,0.13417595624923706,0,0.0,0.0,1.56109798E9,,,,0,28.200000762939453,5,-1.2999999523162842,1.56109798E9
178204132,160220019855,18,0.0,-1284265647779980032,0.0,10.137636184692383,61400.30859375,0.0,0,25,0.0,7215,275407909807634,18,30.700000762939453,18634.271484375,0.15140274167060852,0,0.0,0.0,1.57542003E9,,,,0,22.799999237060547,6,-1.2999999523162842,1.57542003E9
178204132,160220019855,18,0.0,-1284265647779980032,0.0,10.137636184692383,61400.30859375,0.0,0,8,0.0,7215,275407913053500,23,27.299999237060547,17908.75390625,0.20108991861343384,0,0.0,0.0,1.57542003E9,,,,0,15.5,6,-1.2999999523162842,1.57542003E9
178204132,160220019855,18,0.0,-1284265647779980032,0.0,10.137636184692383,61400.30859375,0.0,0,10,0.0,815,275393876167038,26,25.700000762939453,18615.986328125,0.23337766528129578,0,0.0,0.0,1.56109798E9,,,,0,22.200000762939453,5,-1.2999999523162842,1.56109798E9
178204132,160220019855,18,0.0,-1284265647779980032,0.0,10.137636184692383,61400.30859375,0.0,0,2,0.0,7215,275407912971215,28,24.799999237060547,18595.400390625,0.25507602095603943,0,0.0,0.0,1.57542003E9,,,,0,19.899999618530273,6,-1.2999999523162842,1.57542003E9
178204133,160220019855,18,0.0,-1284265647779980032,0.0,10.137636184692383,61400.30859375,0.0,0,3,0.0,7215,275407919965787,27,24.899999618530273,18194.794921875,0.252518892288208,0,0.0,0.0,1.57542003E9,,,,0,16.299999237060547,6,-1.2999999523162842,1.57542003E9
178204196,160220019855,18,0.0,-1284265647779980032,0.0,10.137636184692383,61400.30859375,0.0,0,12,0.0,47,275407925887206,18,31.100000381469727,18636.208984375,0.14679761230945587,0,0.0,0.0,1.57542003E9,,,,0,25.5,1,-1.2999999523162842,1.57542003E9
178204197,160220019855,18,0.0,-1284265647779980032,0.0,10.137636184692383,61400.30859375,0.0,0,15,0.0,47,275407931685320,27,24.899999618530273,18104.580078125,0.252518892288208,0,0.0,0.0,1.57542003E9,,,,0,21.5,1,-1.2999999523162842,1.57542003E9
178204197,160220019855,18,0.0,-1284265647779980032,0.0,10.137636184692383,61400.30859375,0.0,0,25,0.0,47,275407921602868,31,23.299999237060547,18394.5703125,0.2986055314540863,0,0.0,0.0,1.57542003E9,,,,0,19.600000381469727,1,-1.2999999523162842,1.57542003E9
178204197,160220019855,18,0.0,-1284265647779980032,0.0,10.137636184692383,61400.30859375,0.0,0,24,0.0,47,275407920330871,30,23.700000762939453,18051.173828125,0.28596755862236023,0,0.0,0.0,1.57542003E9,,,,0,17.299999237060547,1,-1.2999999523162842,1.57542003E9
178204197,160220019855,18,0.0,-1284265647779980032,0.0,10.137636184692383,61400.30859375,0.0,0,5,0.0,47,275407923365584,47,19.299999237060547,18815.392578125,0.4890214502811432,0,0.0,0.0,1.57542003E9,,,,0,17.5,1,-1.2999999523162842,1.57542003E9
178204198,160220019855,18,0.0,-1284265647779980032,0.0,10.137636184692383,61400.30859375,0.0,0,7,0.0,815,275393873969294,16,32.29999923706055,18602.904296875,0.13417595624923706,0,0.0,0.0,1.56109798E9,,,,0,28.200000762939453,5,-1.2999999523162842,1.56109798E9
178204199,160220019855,18,0.0,-1284265647779980032,0.0,10.137636184692383,61400.30859375,0.0,0,25,0.0,7215,275407909807634,18,30.600000381469727,18634.271484375,0.1525878757238388,0,0.0,0.0,1.57542003E9,,,,0,22.799999237060547,6,-1.2999999523162842,1.57542003E9
178204199,160220019855,18,0.0,-1284265647779980032,0.0,10.137636184692383,61400.30859375,0.0,0,8,0.0,7215,275407913053500,23,27.200000762939453,17908.75390625,0.2029055953025818,0,0.0,0.0,1.57542003E9,,,,0,15.5,6,-1.2999999523162842,1.57542003E9
178204199,160220019855,18,0.0,-1284265647779980032,0.0,10.137636184692383,61400.30859375,0.0,0,10,0.0,815,275393876167038,26,25.700000762939453,18615.986328125,0.23337766528129578,0,0.0,0.0,1.56109798E9,,,,0,22.200000762939453,5,-1.2999999523162842,1.56109798E9
178204200,160220019855,18,0.0,-1284265647779980032,0.0,10.137636184692383,61400.30859375,0.0,0,2,0.0,7215,275407912971215,28,24.799999237060547,18595.400390625,0.25507602095603943,0,0.0,0.0,1.57542003E9,,,,0,19.899999618530273,6,-1.2999999523162842,1.57542003E9
178204200,160220019855,18,0.0,-1284265647779980032,0.0,10.137636184692383,61400.30859375,0.0,0,3,0.0,7215,275407919965787,27,24.899999618530273,18194.794921875,0.252518892288208,0,0.0,0.0,1.57542003E9,,,,0,16.299999237060547,6,-1.2999999523162842,1.57542003E9
178205107,161220081256,18,0.0,-1284265647779918848,0.0,10.137636184692383,61401.203125,0.0,0,12,0.0,47,275408925886427,18,31.0,18635.607421875,0.14792899787425995,0,0.0,0.0,1.57542003E9,,,,0,25.700000762939453,1,-1.2999999523162842,1.57542003E9
178205108,161220081256,18,0.0,-1284265647779918848,0.0,10.137636184692383,61401.203125,0.0,0,15,0.0,47,275408931686313,27,24.899999618530273,18105.58203125,0.252518892288208,0,0.0,0.0,1.57542003E9,,,,0,20.600000381469727,1,-1.2999999523162842,1.57542003E9
178205108,161220081256,18,0.0,-1284265647779918848,0.0,10.137636184692383,61401.203125,0.0,0,25,0.0,47,275408921602924,31,23.299999237060547,18395.869140625,0.2986055314540863,0,0.0,0.0,1.57542003E9,,,,0,18.5,1,-1.2999999523162842,1.57542003E9
178205108,161220081256,18,0.0,-1284265647779918848,0.0,10.137636184692383,61401.203125,0.0,0,24,0.0,47,275408920332057,31,23.600000381469727,18051.5703125,0.28905072808265686,0,0.0,0.0,1.57542003E9,,,,0,18.0,1,-1.2999999523162842,1.57542003E9
178205108,161220081256,18,0.0,-1284265647779918848,0.0,10.137636184692383,61401.203125,0.0,0,5,0.0,47,275408923364206,47,19.299999237060547,18815.478515625,0.4890214502811432,0,0.0,0.0,1.57542003E9,,,,0,11.699999809265137,1,-1.2999999523162842,1.57542003E9
178205108,161220081256,18,0.0,-1284265647779918848,0.0,10.137636184692383,61401.203125,0.0,0,7,0.0,815,275394873968643,16,32.599998474121094,18602.916015625,0.13127493858337402,0,0.0,0.0,1.56109798E9,,,,0,28.5,5,-1.2999999523162842,1.56109798E9
178205108,161220081256,18,0.0,-1284265647779918848,0.0,10.137636184692383,61401.203125,0.0,0,25,0.0,7215,275408909806882,18,30.600000381469727,18633.638671875,0.1525878757238388,0,0.0,0.0,1.57542003E9,,,,0,24.100000381469727,6,-1.2999999523162842,1.57542003E9
178205108,161220081256,18,0.0,-1284265647779918848,0.0,10.137636184692383,61401.203125,0.0,0,10,0.0,815,275394876166324,25,25.799999237060547,18616.09765625,0.23113907873630524,0,0.0,0.0,1.56109798E9,,,,0,22.700000762939453,5,-1.2999999523162842,1.56109798E9
178205108,161220081256,18,0.0,-1284265647779918848,0.0,10.137636184692383,61401.203125,0.0,0,8,0.0,7215,275408913055166,23,27.100000381469727,17908.388671875,0.20474600791931152,0,0.0,0.0,1.57542003E9,,,,0,16.299999237060547,6,-1.2999999523162842,1.57542003E9
178205108,161220081256,18,0.0,-1284265647779918848,0.0,10.137636184692383,61401.203125,0.0,0,2,0.0,7215,275408912970605,27,25.100000381469727,18596.51171875,0.2475186139345169,0,0.0,0.0,1.57542003E9,,,,0,21.799999237060547,6,-1.2999999523162842,1.57542003E9
178205108,161220081256,18,0.0,-1284265647779918848,0.0,10.137636184692383,61401.203125,0.0,0,3,0.0,7215,275408919966517,27,24.899999618530273,18194.34765625,0.252518892288208,0,0.0,0.0,1.57542003E9,,,,0,18.5,6,-1.2999999523162842,1.57542003E9
178205147,161220081256,18,0.0,-1284265647779918848,0.0,10.137636184692383,61401.203125,0.0,0,12,0.0,47,275408925886427,18,31.0,18635.607421875,0.14792899787425995,0,0.0,0.0,1.57542003E9,,,,0,25.700000762939453,1,-1.2999999523162842,1.57542003E9
178205147,161220081256,18,0.0,-1284265647779918848,0.0,10.137636184692383,61401.203125,0.0,0,15,0.0,47,275408931686313,27,24.899999618530273,18105.58203125,0.252518892288208,0,0.0,0.0,1.57542003E9,,,,0,20.600000381469727,1,-1.2999999523162842,1.57542003E9
178205147,161220081256,18,0.0,-1284265647779918848,0.0,10.137636184692383,61401.203125,0.0,0,25,0.0,47,275408921602924,31,23.299999237060547,18395.869140625,0.2986055314540863,0,0.0,0.0,1.57542003E9,,,,0,18.5,1,-1.2999999523162842,1.57542003E9
178205148,161220081256,18,0.0,-1284265647779918848,0.0,10.137636184692383,61401.203125,0.0,0,24,0.0,47,275408920332057,31,23.600000381469727,18051.5703125,0.28905072808265686,0,0.0,0.0,1.57542003E9,,,,0,18.0,1,-1.2999999523162842,1.57542003E9
178205148,161220081256,18,0.0,-1284265647779918848,0.0,10.137636184692383,61401.203125,0.0,0,5,0.0,47,275408923364206,47,19.299999237060547,18815.478515625,0.4890214502811432,0,0.0,0.0,1.57542003E9,,,,0,11.699999809265137,1,-1.2999999523162842,1.57542003E9
178205148,161220081256,18,0.0,-1284265647779918848,0.0,10.137636184692383,61401.203125,0.0,0,7,0.0,815,275394873968643,16,32.599998474121094,18602.916015625,0.13127493858337402,0,0.0,0.0,1.56109798E9,,,,0,28.5,5,-1.2999999523162842,1.56109798E9
178205148,161220081256,18,0.0,-1284265647779918848,0.0,10.137636184692383,61401.203125,0.0,0,25,0.0,7215,275408909806882,18,30.600000381469727,18633.638671875,0.1525878757238388,0,0.0,0.0,1.57542003E9,,,,0,24.100000381469727,6,-1.2999999523162842,1.57542003E9
178205148,161220081256,18,0.0,-1284265647779918848,0.0,10.137636184692383,61401.203125,0.0,0,10,0.0,815,275394876166324,25,25.799999237060547,18616.09765625,0.23113907873630524,0,0.0,0.0,1.56109798E9,,,,0,22.700000762939453,5,-1.2999999523162842,1.56109798E9
178205148,161220081256,18,0.0,-1284265647779918848,0.0,10.137636184692383,61401.203125,0.0,0,8,0.0,7215,275408913055166,23,27.0,17908.388671875,0.20661157369613647,0,0.0,0.0,1.57542003E9,,,,0,16.299999237060547,6,-1.2999999523162842,1.57542003E9
178205148,161220081256,18,0.0,-1284265647779918848,0.0,10.137636184692383,61401.203125,0.0,0,2,0.0,7215,275408912970605,27,25.100000381469727,18596.51171875,0.2475186139345169,0,0.0,0.0,1.57542003E9,,,,0,21.799999237060547,6,-1.2999999523162842,1.57542003E9
178205148,161220081256,18,0.0,-1284265647779918848,0.0,10.137636184692383,61401.203125,0.0,0,3,0.0,7215,275408919966517,27,24.899999618530273,18194.34765625,0.252518892288208,0,0.0,0.0,1.57542003E9,,,,0,18.5,6,-1.2999999523162842,1.57542003E9
178206135,162220142656,18,0.0,-1284265647779857408,0.0,10.137636184692383,61402.70703125,0.0,0,12,0.0,47,275409925885656,18,31.0,18635.126953125,0.14792899787425995,0,0.0,0.0,1.57542003E9,,,,0,25.5,1,-1.2999999523162842,1.57542003E9
178206136,162220142656,18,0.0,-1284265647779857408,0.0,10.137636184692383,61402.70703125,0.0,0,15,0.0,47,275409931687277,27,24.899999618530273,18105.505859375,0.252518892288208,0,0.0,0.0,1.57542003E9,,,,0,18.600000381469727,1,-1.2999999523162842,1.57542003E9
178206137,162220142656,18,0.0,-1284265647779857408,0.0,10.137636184692383,61402.70703125,0.0,0,25,0.0,47,275409921602959,31,23.299999237060547,18395.767578125,0.2986055314540863,0,0.0,0.0,1.57542003E9,,,,0,19.100000381469727,1,-1.2999999523162842,1.57542003E9
178206137,162220142656,18,0.0,-1284265647779857408,0.0,10.137636184692383,61402.70703125,0.0,0,24,0.0,47,275409920333309,31,23.5,18052.111328125,0.29218408465385437,0,0.0,0.0,1.57542003E9,,,,0,20.600000381469727,1,-1.2999999523162842,1.57542003E9
178206138,162220142656,18,0.0,-1284265647779857408,0.0,10.137636184692383,61402.70703125,0.0,0,5,0.0,47,275409923362871,47,19.299999237060547,18815.625,0.4890214502811432,0,0.0,0.0,1.57542003E9,,,,0,16.0,1,-1.2999999523162842,1.57542003E9
178206138,162220142656,18,0.0,-1284265647779857408,0.0,10.137636184692383,61402.70703125,0.0,0,7,0.0,815,275395873967984,16,32.70000076293945,18602.94140625,0.13032881915569305,0,0.0,0.0,1.56109798E9,,,,0,29.299999237060547,5,-1.2999999523162842,1.56109798E9
178206139,162220142656,18,0.0,-1284265647779857408,0.0,10.137636184692383,61402.70703125,0.0,0,25,0.0,7215,275409909806106,18,30.600000381469727,18634.234375,0.1525878757238388,0,0.0,0.0,1.57542003E9,,,,0,24.5,6,-1.2999999523162842,1.57542003E9
178206139,162220142656,18,0.0,-1284265647779857408,0.0,10.137636184692383,61402.70703125,0.0,0,10,0.0,815,275395876165635,25,26.0,18615.484375,0.22675736248493195,0,0.0,0.0,1.56109798E9,,,,0,22.100000381469727,5,-1.2999999523162842,1.56109798E9
178206139,162220142656,18,0.0,-1284265647779857408,0.0,10.137636184692383,61402.70703125,0.0,0,8,0.0,7215,275409913056796,23,26.899999618530273,17908.275390625,0.20850275456905365,0,0.0,0.0,1.57542003E9,,,,0,16.100000381469727,6,-1.2999999523162842,1.57542003E9
178206140,162220142656,18,0.0,-1284265647779857408,0.0,10.137636184692383,61402.70703125,0.0,0,2,0.0,7215,275409912969992,26,25.399999618530273,18595.8828125,0.24029220640659332,0,0.0,0.0,1.57542003E9,,,,0,19.600000381469727,6,-1.2999999523162842,1.57542003E9
178206142,162220142656,18,0.0,-1284265647779857408,0.0,10.137636184692383,61402.70703125,0.0,0,3,0.0,7215,275409919967240,28,24.799999237060547,18194.23828125,0.25507602095603943,0,0.0,0.0,1.57542003E9,,,,0,17.200000762939453,6,-1.2999999523162842,1.57542003E9
178206142,162220142656,18,0.0,-1284265647779857408,0.0,10.137636184692383,61402.70703125,0.0,0,16,0.0,239,26991921334149,31,23.600000381469727,18489.236328125,0.28905072808265686,0,0.0,0.0,1.60143744E9,,,,0,0.0,3,-1.2999999523162842,1.60143744E9
178206182,162220142656,18,0.0,-1284265647779857408,0.0,10.137636184692383,61402.70703125,0.0,0,12,0.0,47,275409925885656,18,31.0,18635.126953125,0.14792899787425995,0,0.0,0.0,1.57542003E9,,,,0,25.5,1,-1.2999999523162842,1.57542003E9
178206182,162220142656,18,0.0,-1284265647779857408,0.0,10.137636184692383,61402.70703125,0.0,0,15,0.0,47,275409931687277,27,24.899999618530273,18105.505859375,0.252518892288208,0,0.0,0.0,1.57542003E9,,,,0,18.600000381469727,1,-1.2999999523162842,1.57542003E9
178206183,162220142656,18,0.0,-1284265647779857408,0.0,10.137636184692383,61402.70703125,0.0,0,25,0.0,47,275409921602959,31,23.299999237060547,18395.767578125,0.2986055314540863,0,0.0,0.0,1.57542003E9,,,,0,19.100000381469727,1,-1.2999999523162842,1.57542003E9
178206183,162220142656,18,0.0,-1284265647779857408,0.0,10.137636184692383,61402.70703125,0.0,0,24,0.0,47,275409920333309,31,23.5,18052.111328125,0.29218408465385437,0,0.0,0.0,1.57542003E9,,,,0,20.600000381469727,1,-1.2999999523162842,1.57542003E9
178206183,162220142656,18,0.0,-1284265647779857408,0.0,10.137636184692383,61402.70703125,0.0,0,5,0.0,47,275409923362871,47,19.299999237060547,18815.625,0.4890214502811432,0,0.0,0.0,1.57542003E9,,,,0,16.0,1,-1.2999999523162842,1.57542003E9
178206183,162220142656,18,0.0,-1284265647779857408,0.0,10.137636184692383,61402.70703125,0.0,0,7,0.0,815,275395873967984,16,32.70000076293945,18602.94140625,0.13032881915569305,0,0.0,0.0,1.56109798E9,,,,0,29.299999237060547,5,-1.2999999523162842,1.56109798E9
178206183,162220142656,18,0.0,-1284265647779857408,0.0,10.137636184692383,61402.70703125,0.0,0,25,0.0,7215,275409909806106,18,30.5,18634.234375,0.15378700196743011,0,0.0,0.0,1.57542003E9,,,,0,24.5,6,-1.2999999523162842,1.57542003E9
178206184,162220142656,18,0.0,-1284265647779857408,0.0,10.137636184692383,61402.70703125,0.0,0,10,0.0,815,275395876165635,25,26.0,18615.484375,0.22675736248493195,0,0.0,0.0,1.56109798E9,,,,0,22.100000381469727,5,-1.2999999523162842,1.56109798E9
178206184,162220142656,18,0.0,-1284265647779857408,0.0,10.137636184692383,61402.70703125,0.0,0,8,0.0,7215,275409913056796,24,26.799999237060547,17908.275390625,0.21042001247406006,0,0.0,0.0,1.57542003E9,,,,0,16.100000381469727,6,-1.2999999523162842,1.57542003E9
178206184,162220142656,18,0.0,-1284265647779857408,0.0,10.137636184692383,61402.70703125,0.0,0,2,0.0,7215,275409912969992,26,25.399999618530273,18595.8828125,0.24029220640659332,0,0.0,0.0,1.57542003E9,,,,0,19.600000381469727,6,-1.2999999523162842,1.57542003E9
178206184,162220142656,18,0.0,-1284265647779857408,0.0,10.137636184692383,61402.70703125,0.0,0,3,0.0,7215,275409919967240,28,24.799999237060547,18194.23828125,0.25507602095603943,0,0.0,0.0,1.57542003E9,,,,0,17.200000762939453,6,-1.2999999523162842,1.57542003E9
178206185,162220142656,18,0.0,-1284265647779857408,0.0,10.137636184692383,61402.70703125,0.0,0,16,0.0,239,26991921334149,31,23.600000381469727,18489.236328125,0.28905072808265686,0,0.0,0.0,1.60143744E9,,,,0,0.0,3,-1.2999999523162842,1.60143744E9
178207156,163220204056,18,0.0,-1284265647779795968,0.0,10.137636184692383,61402.421875,0.0,0,12,0.0,47,275410925884900,18,30.899999618530273,18635.712890625,0.1490735113620758,0,0.0,0.0,1.57542003E9,,,,0,26.700000762939453,1,-1.2999999523162842,1.57542003E9
178207156,163220204056,18,0.0,-1284265647779795968,0.0,10.137636184692383,61402.421875,0.0,0,15,0.0,47,275410931688238,27,24.899999618530273,18105.587890625,0.252518892288208,0,0.0,0.0,1.57542003E9,,,,0,19.0,1,-1.2999999523162842,1.57542003E9
178207157,163220204056,18,0.0,-1284265647779795968,0.0,10.137636184692383,61402.421875,0.0,0,24,0.0,47,275410920334491,31,23.600000381469727,18052.5390625,0.28905072808265686,0,0.0,0.0,1.57542003E9,,,,0,22.200000762939453,1,-1.2999999523162842,1.57542003E9
178207157,163220204056,18,0.0,-1284265647779795968,0.0,10.137636184692383,61402.421875,0.0,0,25,0.0,47,275410921603013,31,23.299999237060547,18394.9375,0.2986055314540863,0,0.0,0.0,1.57542003E9,,,,0,19.0,1,-1.2999999523162842,1.57542003E9
